"Company";"TypeName";"Inches";"resolution_width";"resolution_height";"is_touchscreen";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"memory_type";"primary_storage";"secondary_storage";"gpu_brand";"gpu_name";"OpSys";"Weight";"Price";"Index";"ppi"
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1060";"windows";2.43;109165;1200;127
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"SSD";128;0;"AMD";" Radeon R7 M440";"windows";2.3;26587;1201;100
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.5;8;"HDD";500;0;"Nvidia";" GeForce 920MX";"other";2.2;33513;1202;100
"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";" HD Graphics 620";"windows";1.2;142790;1204;276
"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"HDD";1024;0;"Nvidia";" GeForce GTX 1060";"windows";2.2;62284;1205;141
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"AMD";" Radeon R7 M445";"windows";2.36;47366;1206;141
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";" HD Graphics 620";"windows";1.91;30849;1207;100
"Lenovo";"Notebook";15.6;1366;768;0;"AMD";"E-Series 9000";2.2;4;"HDD";500;0;"AMD";" Radeon R2 Graphics";"windows";2.2;15931;1208;100
"Acer";"Notebook";17.3;1600;900;0;"Intel";"Core i3";2.0;8;"HDD";1024;0;"Nvidia";" GeForce 940MX";"windows";3.3;33513;1209;106
"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1070";"windows";2.2;130483;1210;141
"Apple";"Ultrabook";12.0;2304;1440;0;"Intel";"Core M";1.2;8;"Flash Storage";512;0;"Intel";" HD Graphics 515";"macos";0.92;68145;1211;226
"Asus";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";128;1024;"Nvidia";" GeForce GTX 1060";"windows";2.2;93187;1212;141
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1060";"windows";2.43;103842;1213;127
"Dell";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";" HD Graphics 620";"windows";2.19;53227;1214;141
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1060";"windows";2.9;103843;1215;127
"Acer";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.5;2;"SSD";32;0;"Intel";" HD Graphics";"other";1.3;9271;1216;135
"Acer";"Notebook";17.3;1600;900;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Nvidia";" GeForce 940MX";"windows";3.3;31861;1217;106
"Lenovo";"Notebook";17.3;1600;900;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Intel";" HD Graphics 620";"other";2.8;28718;1218;106
"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 960<U+039C>";"windows";2.6;67772;1219;141
"Acer";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";1.3;8;"SSD";256;0;"Intel";" HD Graphics 615";"windows";1.2;61219;1220;157
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";2.3;81465;1221;141
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 1060";"windows";2.2;78647;1222;141
"HP";"Notebook";15.6;1920;1080;0;"AMD";"A12-Series 9720P";2.7;6;"HDD";1024;0;"AMD";" Radeon 530";"windows";2.1;28185;1223;141
"Dell";"Ultrabook";12.5;1920;1080;1;"Intel";"Core i5";2.4;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";1.26;91288;1224;176
"Dell";"2 in 1 Convertible";15.0;1920;1080;1;"Intel";"Core i3";2.4;4;"HDD";500;0;"Intel";" HD Graphics 620";"windows";2.08;27120;1225;147
"Asus";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.6;4;"HDD";1024;0;"Intel";" HD Graphics 405";"windows";2.65;16464;1226;100
"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";" HD Graphics 620";"windows";1.29;78695;1227;276
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;"Intel";" HD Graphics 520";"linux";2.18;27805;1228;100
"Lenovo";"Gaming";15.6;1920;1080;1;"Intel";"Core i7";2.6;16;"Hybrid";128;1024;"Nvidia";" GeForce GTX 960M";"windows";2.6;54825;1229;141
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 1050";"windows";2.2;61219;1230;141
"Lenovo";"Netbook";12.5;1920;1080;1;"Intel";"Core i7";2.5;16;"SSD";512;0;"Intel";" HD Graphics 520";"windows";1.3;87912;1231;176
"Razer";"Gaming";14.0;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";1024;0;"Nvidia";" GeForce GTX 1060";"windows";1.95;186427;1232;157
"Dell";"Notebook";15.6;1366;768;1;"Intel";"Core i3";2.4;8;"HDD";1024;0;"Intel";" HD Graphics 620";"windows";2.3;24989;1233;100
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1060";"windows";2.7;85141;1234;127
"Apple";"Ultrabook";11.6;1366;768;0;"Intel";"Core i5";1.6;4;"Flash Storage";256;0;"Intel";" HD Graphics 6000";"macos";1.08;51096;1235;135
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Intel";" HD Graphics 520";"windows";2.1;25468;1236;141
"HP";"Ultrabook";14.0;2560;1440;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";1.54;117120;1237;210
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";" HD Graphics 520";"windows";2.24;39267;1238;100
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 960M";"windows";2.3;62284;1239;141
"Lenovo";"Notebook";13.3;1920;1080;0;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";" HD Graphics 620";"windows";1.4;79867;1240;166
"Lenovo";"Notebook";15.6;1920;1080;0;"AMD";"A12-Series 9720P";3.6;6;"SSD";256;0;"AMD";" Radeon 530";"windows";2.2;31839;1241;141
"Asus";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";1.45;68198;1242;166
"Acer";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";500;0;"Intel";" HD Graphics 520";"linux";2.4;19277;1243;100
"Dell";"2 in 1 Convertible";17.3;1920;1080;1;"Intel";"Core i7";2.7;16;"SSD";512;0;"Nvidia";" GeForce 940MX";"windows";2.77;95851;1244;127
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;4;"SSD";256;0;"Intel";" HD Graphics 520";"windows";1.54;58607;1245;157
"Dell";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";" HD Graphics 620";"windows";1.6;46620;1247;112
"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";256;1024;"Nvidia";" GeForce GTX 1070";"windows";2.34;123876;1248;141
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";" HD Graphics 620";"other";2.3;30529;1249;141
"Dell";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i5";1.2;8;"SSD";256;0;"Intel";" HD Graphics 615";"windows";1.24;96597;1250;276
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.6;4;"HDD";500;0;"Intel";" HD Graphics";"linux";2.2;17263;1251;100
"HP";"Notebook";15.6;1366;768;0;"AMD";"A6-Series 9220";2.5;4;"HDD";500;0;"AMD";" Radeon R4 Graphics";"windows";1.86;21259;1252;100
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.3;6;"SSD";128;0;"Nvidia";" GeForce 920MX";"windows";2.4;30316;1253;141
"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";" HD Graphics 520";"windows";1.9;57116;1254;157
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.6;4;"HDD";500;0;"Intel";" HD Graphics";"windows";2.2;23656;1255;100
"Asus";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.1;4;"HDD";1024;0;"Intel";" HD Graphics 500";"windows";2.0;18062;1256;100
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";128;1024;"Nvidia";" GeForce GTX 970M";"windows";4.0;101232;1257;127
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";500;0;"Intel";" HD Graphics 520";"windows";2.29;26107;1258;100
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"Hybrid";1024;0;"AMD";" Radeon R5 M330";"windows";2.32;47686;1259;141
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";" GeForce GTX 960M";"windows";2.4;65481;1260;141
"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i5";2.3;4;"SSD";128;0;"Intel";" HD Graphics 520";"windows";1.8;44383;1261;157
"Asus";"Ultrabook";13.3;1920;1080;0;"Intel";"Core M";0.9;8;"SSD";512;0;"Intel";" HD Graphics 515";"windows";1.2;38841;1262;166
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.4;6;"HDD";1024;0;"Intel";" HD Graphics 620";"windows";2.3;24456;1263;100
"Acer";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"HDD";500;0;"Intel";" HD Graphics 400";"linux";2.4;15398;1264;100
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;2;"HDD";500;0;"Intel";" HD Graphics";"windows";2.2;20193;1265;100
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"HDD";1024;0;"Nvidia";" GeForce GTX 960M";"windows";2.6;47899;1266;141
"HP";"Notebook";15.6;1920;1080;0;"AMD";"A9-Series 9410";2.9;6;"Hybrid";1024;0;"AMD";" Radeon R7 M440";"windows";2.04;29303;1267;141
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"AMD";" Radeon R5 M430";"linux";2.3;42943;1268;100
"HP";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";32;0;"Intel";" HD Graphics 400";"windows";1.17;11136;1269;135
"Asus";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.5;4;"HDD";500;0;"Nvidia";" GeForce 920M";"windows";2.2;38379;1270;100
"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";2.5;4;"SSD";128;0;"Intel";" HD Graphics 520";"windows";1.8;33993;1271;157
"Lenovo";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i7";2.5;16;"SSD";512;0;"Intel";" HD Graphics 520";"windows";1.3;79867;1272;276
"Lenovo";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";64;0;"Intel";" HD Graphics";"windows";1.5;12201;1273;112
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.5;6;"HDD";1024;0;"AMD";" Radeon R5 M330";"windows";2.19;40706;1274;100
